customer_unique_id,Recency,Frequency,Monetary,Cluster,Segment
87bdeba3e1eea52846d4acba15600743,94,1,78.1,3,Recent Customers
87be2e09352ed18e2ac2f7408fba1c11,166,1,71.06,3,Recent Customers
87c089e82d608010357f83dca1a9fb8f,453,1,187.89,0,High - Value Inactive
87c1421512334fbce198a15504d64523,62,1,80.45,3,Recent Customers
87c193ec1213c678cbfdc2cce91fd7e8,568,1,39.04,1,Low Value Inactive
87c2da6e5834735cbda62d7212bc7f9a,255,1,105.28,1,Low Value Inactive
87c2eb529dbad6e0fef1b43f4cf94b35,292,1,44.63,1,Low Value Inactive
87c3677f925662a9d5f3035c473c5036,289,1,134.58,0,High - Value Inactive
87c53832fd2b0b1942b0662f6c5666d6,582,1,216.29,0,High - Value Inactive
87c6a32c322fa3e1bd1f1a0e47b4f201,154,1,91.48,3,Recent Customers
87c6d6936394bcb27ed68c418f243ea9,449,1,193.6,0,High - Value Inactive
87c70921e756885823a89ebc08e33bb1,286,1,127.38,0,High - Value Inactive
87c76f09e08d1ecc56a539ae8129f08a,289,1,156.22,0,High - Value Inactive
87c7ba6365ad2daa9ac5370e376ea61a,149,1,159.96,3,Recent Customers
87c8720dd653d75e513555291ab6e4aa,247,1,313.2,0,High - Value Inactive
87c8862d8281c68f56ca235fd93fd0a9,125,1,58.37,3,Recent Customers
87c89a7f5fca6666fe5ea51e8b696702,216,1,555.32,0,High - Value Inactive
87c8b245d1214d5f14c62fa3c6b4a7ef,56,1,92.21,3,Recent Customers
87c907fa30dd1bd3709c84b912b50c7f,269,2,329.94,2,High Value Repeat
87c9181dd7a8a73df938f13a7468bd40,150,1,135.62,3,Recent Customers
87c966979c823236e0d541e7618f12d1,226,1,364.91,0,High - Value Inactive
87c9702e078a75e6f0d484633a99c675,318,1,279.1,0,High - Value Inactive
87c9e7ba960e4c2e6bd786b162adc639,158,2,1653.98,2,High Value Repeat
87c9eb971f4cfcbefa08cb27b21bc9a7,321,1,112.3,1,Low Value Inactive
87ca0587acb1fceda096108cb6c02343,179,1,84.16,3,Recent Customers
87caa86785c28cfa1591631ebb4951c7,475,1,70.72,1,Low Value Inactive
87cb6f9be6c56d669ec568ee36d1d4cc,424,1,215.07,0,High - Value Inactive
87cbc22f48d2542614a44cd025238a35,333,2,47.05,2,High Value Repeat
87ce5e73c2b5b54afa807fcc53fef189,261,1,44.09,1,Low Value Inactive
87cfa19b98c059fad565c97629f9f274,202,1,219.73,0,High - Value Inactive
87d1d69222aaa629fd9ff9ac45b45263,339,1,102.64,1,Low Value Inactive
87d2cb1d11a2494ee3b37e2816ad442a,197,1,325.47,0,High - Value Inactive
87d406e4698a66118241f1f4a407ee03,115,1,109.35,3,Recent Customers
87d46e0e9e6444041b57153b1d988689,560,1,31.73,1,Low Value Inactive
87d5e42b1563c49610513cc6511c05bc,84,1,173.02,3,Recent Customers
87d70f10dcf3ca6ea68f5543e4efee5e,597,1,145.07,0,High - Value Inactive
87d864bde9f5189df56f9ddf2793598a,370,1,86.96,1,Low Value Inactive
87d947c9c2316be34cdd35ed7294c51d,231,1,67.39,1,Low Value Inactive
87d97bfaa311b3e3911a709d8be1c7b9,281,1,235.74,0,High - Value Inactive
87da014df37ac571be8a9f6a9129b02c,498,1,27.75,1,Low Value Inactive
87db600753c78160792e4fbfde4a3025,195,1,201.04,0,High - Value Inactive
87db84cad7e8bf6465b276db2c5732fd,196,1,77.89,1,Low Value Inactive
87dbe9c62c041832305e9ad226d86ab7,199,1,82.33,1,Low Value Inactive
87ded80c193b0b8fb846857f162d4b34,169,1,144.31,3,Recent Customers
87df20b0173b7177bdf6eb765728cbe7,202,1,32.69,1,Low Value Inactive
87dfb65b58db8ea156b8c85b1100aa67,242,1,47.38,1,Low Value Inactive
87dfed7792030c27d3111ef6777c8ccd,378,1,157.63000000000002,0,High - Value Inactive
87dff19086a1aa321cf06195ab40631c,482,1,196.4,0,High - Value Inactive
87e06e0feb17254a694cb2892d0758ca,323,1,44.09,1,Low Value Inactive
87e10490e24f34fe5a034de34504f055,229,1,186.44,0,High - Value Inactive
87e11d8662318076c63341aeba409c1c,142,1,37.38,3,Recent Customers
87e23f836bf7853cf7056d6b33ce09f4,53,1,105.26,3,Recent Customers
87e4174511608b3c3c252e87fd74c0de,345,1,49.27,1,Low Value Inactive
87e429e15ee07e9c1ab0ac6cffb3ed08,612,1,106.17,1,Low Value Inactive
87e43907cc6fc5aef92da72c71225813,163,1,251.39,0,High - Value Inactive
87e50b384de51c545683a2892b111bf4,325,1,62.08,1,Low Value Inactive
87e551ceb471a0b2977a429609896111,245,1,70.98,1,Low Value Inactive
87e5b2ef0c9dd7a455bea05c99177c27,71,1,32.44,3,Recent Customers
87e647e4960e9d04aef7c7ae776f893a,334,1,82.06,1,Low Value Inactive
87e69f05e13093d268cc2de1a3690318,68,1,147.07,3,Recent Customers
87e76f73eaa645d3a9558ef3eeeb3969,253,1,73.13,1,Low Value Inactive
87e843365700cec571278edea904be15,136,1,117.57,3,Recent Customers
87e84b95aff26b8c8e22bd63b6513f0d,234,1,119.08,1,Low Value Inactive
87e86a22d187f079061b620d263576bf,488,1,126.22,1,Low Value Inactive
87e8d95ce4525028ba4c91e86cb2a421,474,1,35.78,1,Low Value Inactive
87e8f89b5eb94e367396882a3a6eb36c,358,1,122.5,1,Low Value Inactive
87ea2314191dfd4a1f88c0eaf01b7b2f,271,1,106.87,1,Low Value Inactive
87edab45c7b7068800caa444e90bf164,77,1,212.83,3,Recent Customers
87edab6661956d4d2f05e205251cf1a4,69,1,94.77,3,Recent Customers
87eeb58e73c33dc52476a0b202742dd3,461,1,207.63,0,High - Value Inactive
87eeca1f7606db239a54f786e6a46c9b,321,1,140.22,0,High - Value Inactive
87efb3bc38dea0dc5625e73a053724bc,242,1,198.88,0,High - Value Inactive
87f010c67cf8eb940ba3e7e89ae9bd64,328,1,129.26,0,High - Value Inactive
87f036a112ee9b2695f0eb5f063c7444,324,1,51.1,1,Low Value Inactive
87f0a4b4837b52010b4bb2359cdc3896,469,1,346.88,0,High - Value Inactive
87f0e5d5fbf0dfb671baf8ccd87b5c66,345,1,44.38,1,Low Value Inactive
87f121f04b3c6456ab80f8a850001dd5,415,1,27.78,1,Low Value Inactive
87f1dc7fce7a8e113fc85b115ab30615,396,1,225.12,0,High - Value Inactive
87f2a05746ef80c1387d247822075042,241,1,134.48,0,High - Value Inactive
87f30135669e9d77d4307a5487247df3,424,1,106.38,1,Low Value Inactive
87f48948d0e70bba2df3ac0bf3358269,366,1,217.78,0,High - Value Inactive
87f4ace763b404bb5ca765639d873a0c,63,1,39.05,3,Recent Customers
87f50253f6c799dd5d7b331fee6f94a9,531,1,43.95,1,Low Value Inactive
87f6dff99fd05d9877023e74d5802958,162,1,45.77,3,Recent Customers
87f7e4bfe9d779a2df80a7d07ec9480c,378,1,309.31,0,High - Value Inactive
87f837fc9fca6070996f6eb4be555b15,210,1,321.34,0,High - Value Inactive
87facbc3109d4c7b5d0448b1b08c1fc3,193,1,89.91,3,Recent Customers
87fb84f6b2746de8c9de852bed945cac,92,1,133.4,3,Recent Customers
87fb8e9d6acdbd0a5c9920c5ffe29222,298,1,36.35,1,Low Value Inactive
87fbeb1d4f53d10c008b8aeb09dd6a68,269,1,158.3,0,High - Value Inactive
87fbeb9da587da1bc437aae0b822bdf3,170,1,188.77,0,High - Value Inactive
87fc466a8c130590d38914c14b6d5991,318,1,404.13,0,High - Value Inactive
87fcf527091245e44cd837c06fe0e0ce,395,1,78.77,1,Low Value Inactive
87fd4c29d1a743e041787bced432a5ba,388,1,53.01,1,Low Value Inactive
87ff69ee0a94361f61fbd5e5699c5230,565,1,1520.77,0,High - Value Inactive
87ffaa55c5e69fb9e78f8968958f17a9,252,1,35.99,1,Low Value Inactive
88009c77179c9c0ce5cbf0db998d71e1,457,1,43.5,1,Low Value Inactive
88011e4997978a92a1d851b267f0038d,205,1,113.67,3,Recent Customers
880197669571a16d742941f5ea9310b5,511,1,48.01,1,Low Value Inactive
8801be95cf9394c786be96dfb3d02505,576,1,220.74,0,High - Value Inactive
8801d8f46c6a185daf71ce112a55df67,423,1,25.1,1,Low Value Inactive
8801f29ecc73d133bbff0191a795fc24,228,1,54.6,1,Low Value Inactive
8802075b15406fdd5d9de90a05da23ee,168,1,90.99,3,Recent Customers
8802d972fbc94df2b3117ddfb59365b9,369,1,64.1,1,Low Value Inactive
880309a29270c86cc9e80de91db38d8f,381,1,35.0,1,Low Value Inactive
880392a9367caae1f7d6c6c6854c20b0,340,1,37.0,1,Low Value Inactive
88045334fb959b5d4424ac3483259825,249,1,114.42,1,Low Value Inactive
88047d4db0593446a2c4cb780d3378e6,142,1,56.79,3,Recent Customers
88055311adcee315a7c05930e3849363,154,2,135.35,2,High Value Repeat
8805e06bb098ec7fab7981b1c082c4a6,531,1,26.42,1,Low Value Inactive
8807f164ba3973e38aaee77dbe9ed0d4,491,1,228.5,0,High - Value Inactive
88083cd11e9ebe3f90c955770cf2bf76,478,1,204.06,0,High - Value Inactive
88096271a97e2192b1dbd67c4b06d394,565,1,99.32,1,Low Value Inactive
880abf8eb99187d4a6f3dafad7eb5d75,242,1,234.22,0,High - Value Inactive
880add2c1f7246c68c7bcd11b205da54,526,1,34.68,1,Low Value Inactive
880c2de566e409a3a228a2f05bbef4b3,529,1,311.17,0,High - Value Inactive
880dac697e6f1443f011b8537c872bfd,327,1,66.06,1,Low Value Inactive
880e01d45fe9fdf7f417f37e55e7730f,743,1,676.92,0,High - Value Inactive
880e2166e57226e7095960e71316ba83,479,1,144.28,0,High - Value Inactive
881004133bce3a07d40ad3405dfffbd6,338,1,59.11,1,Low Value Inactive
8810ba9ddbf9f21e12e7ddac3ce887da,513,1,248.85,0,High - Value Inactive
8812fa8fe3ef369201c21eadae5569bd,227,1,85.23,1,Low Value Inactive
88133d61eda1c59a2db4266167f5747a,209,1,190.2,0,High - Value Inactive
8813cd4bc7b8fa5dcd778bf3e35ad322,516,1,116.45,1,Low Value Inactive
881483770fdbfedae83075ad3ac0a289,76,1,138.14,3,Recent Customers
881656d12d6a866d5bf208ce68cf6949,450,1,73.34,1,Low Value Inactive
8816ea7c1592bcab312eae9352996067,510,2,91.06,2,High Value Repeat
88184b659e4ddef218a3cce4265c741b,61,1,54.56,3,Recent Customers
88187b3d8788e30e20080606850f48cc,271,1,65.0,1,Low Value Inactive
8818fd7d9ba28c959d5e5a3e2abebb54,250,1,53.1,1,Low Value Inactive
8819be7d0039db445ba2f771034bb1c4,55,1,69.48,3,Recent Customers
8819f20e2b7af5d60b16420036afff97,145,1,362.37,0,High - Value Inactive
881a0a4ed61e14e4c9c138f2a1517620,529,1,77.57,1,Low Value Inactive
881a55a8eb23e4aca96bce25c79021d9,471,1,398.9,0,High - Value Inactive
881ab91d042e5dfe9a917e47573845f9,458,1,108.24,1,Low Value Inactive
881b414b317ce75bddc5d2a8167da37f,470,1,220.04,0,High - Value Inactive
881bc7f0f7982cdfed5ad1d267784cf2,525,1,545.17,0,High - Value Inactive
881c338c2a976c0f6e7d8f317840775c,236,1,233.79,0,High - Value Inactive
881c74a9ad16066a1aa369fcad2c6c83,280,1,374.43,0,High - Value Inactive
881e6d05ec76b71c30790b010e11b4d4,270,1,136.47,0,High - Value Inactive
881f2cd9fd589a2d3e84ccb6a1aa08b7,299,1,66.22,1,Low Value Inactive
881fadf40e765beb9dba633791d07159,433,1,122.1,1,Low Value Inactive
882018aa6cf013023d00cd4793119d09,462,1,305.59,0,High - Value Inactive
882023c0b40dc2130beea608b1196262,348,1,74.94,1,Low Value Inactive
88209a02297aae6f114b143f8cfed278,185,1,61.69,3,Recent Customers
8820aac0f33eaae7691e5f3ec3a61b07,178,1,54.28,3,Recent Customers
8821e81459adb5afd9dc690db11bd2a4,556,1,196.57,0,High - Value Inactive
88227aadf23f5817850b5d6190ec5c93,122,1,951.61,0,High - Value Inactive
88234a09738fadaff6f64bf968c3a333,211,1,50.22,1,Low Value Inactive
8823bc1bf8b46bec53f2b6e7c5d0a8c0,117,1,57.940000000000005,3,Recent Customers
88244930d31066351e22ace31b1371cc,451,1,69.03,1,Low Value Inactive
882584c7ef02367730c6bf81f027535f,221,1,45.22,1,Low Value Inactive
88279a2e6481f3d4ebcc364aae7986fc,171,1,41.77,1,Low Value Inactive
8827aed3591094ec92138d2c0af196a3,623,1,230.57,0,High - Value Inactive
8827ca79c092af8429d9d79bda2214f4,72,1,96.66,3,Recent Customers
88281640bf024a756c9b3ad44844d557,156,1,212.89,3,Recent Customers
8828868edd8b70cfd28432b5598f1842,312,1,76.17,1,Low Value Inactive
882a0176c20607514679530f9f9d3a6d,214,1,202.16,0,High - Value Inactive
882a0803e178b947070fc52b14965102,399,1,146.24,0,High - Value Inactive
882b53e2cba717cbd1d8f2100c72f91c,282,1,119.25,1,Low Value Inactive
882cc96159e2432697735b6c88816d38,130,1,100.04,3,Recent Customers
882d0fd31adb8726ad70e59db5128f8b,148,1,69.04,3,Recent Customers
882d59c3ace999741afe78c8a1462e30,127,1,109.3,3,Recent Customers
882e7c72d7d3477dab6e3b561a50b426,164,1,93.66,3,Recent Customers
882ea57d50bdf3d6b9634615eb6d31ab,270,1,102.64,1,Low Value Inactive
882ec00054fec90395323a306ae89f46,389,1,75.06,1,Low Value Inactive
8830c3f65754bdb556fd60f2a95a11fb,122,1,73.9,3,Recent Customers
8831da2a67b7007cd92faef855f9fb52,155,1,2055.84,0,High - Value Inactive
8834fc0d71c8c6052a49cb5c4ebb9fb1,564,1,178.06,0,High - Value Inactive
883519b597f8b066ec374a583020430c,78,1,452.28,3,Recent Customers
8836014b8b92813c371f72c9b5d96549,171,1,199.0,0,High - Value Inactive
8836d14207a8ef975dda378b41e9ba98,229,1,135.21,0,High - Value Inactive
8837a3d0a8c6ca2e5db6316ff8685128,64,1,131.94,3,Recent Customers
8837c79c794aad6276e663e33ea42c51,129,1,135.94,3,Recent Customers
88384ec160635fc5e173a65201e68053,110,1,131.28,3,Recent Customers
88388502f20df20b31ccd1a4aca9e898,322,2,112.18,2,High Value Repeat
8838c65162661299e5e7baf5371a9bcd,111,1,406.78,0,High - Value Inactive
88392203b5e585059ff88086cceecc03,191,1,868.93,0,High - Value Inactive
8839da028c0cb4925cd0dece9d56645f,123,1,52.93,3,Recent Customers
883a511956ad63fc4386fc0445b39fa0,518,1,959.96,0,High - Value Inactive
883b752c6555b7fcc2760c45f2aa8b6d,209,1,54.23,1,Low Value Inactive
883c50b6fae7e32a748bcf37cdcf8821,300,1,102.82,1,Low Value Inactive
883ce6de316525ee6c45bdc335c0494f,285,1,106.87,1,Low Value Inactive
883d6da5b1d25f3e6b743068f4181df7,469,1,91.18,1,Low Value Inactive
883dc2fe8283fed1edf48c2f571d0aca,72,1,112.85,3,Recent Customers
883df49734fcf0ed18d2b8f29383a31e,284,1,157.07,0,High - Value Inactive
88401c5299cfcca2dd4a25978d446311,381,1,76.02,1,Low Value Inactive
8840e050375d9161257a8a684fe5b48f,67,1,107.41,3,Recent Customers
88416d14ecec06185dcb5a24a1258c14,219,1,42.78,1,Low Value Inactive
8841773118485f241b094fb53fb9128f,222,1,37.37,1,Low Value Inactive
8841e54bd927133b28c4a134665c58a8,155,1,102.6,3,Recent Customers
884408dfb8451cca1af91f4488a5a0e8,176,1,125.61,3,Recent Customers
88450f30160dc120139ca2a54a1f1524,514,1,209.1,0,High - Value Inactive
8845265a32c8aaf62971e1cb6f260b26,115,1,46.54,3,Recent Customers
884833b76575c308fcc6d414f7918585,64,1,68.16,3,Recent Customers
8848bddb3def6bec3d44bedef6dcb17c,337,1,660.76,0,High - Value Inactive
88496be57243f4daff2a333286c66e98,64,1,192.39,3,Recent Customers
8849b35ccb854f2373c2bff43083e145,416,1,136.3,0,High - Value Inactive
884c08cef28bc304817827ed3caf1e82,584,1,143.06,0,High - Value Inactive
884c2ea131630d0d28f1a771be97a1bf,117,1,118.83,3,Recent Customers
884c48ed950cf4ebc860ada3673b92d8,165,1,237.54,0,High - Value Inactive
884deb2952acda1860b0a9f46b6379c1,583,1,190.54,0,High - Value Inactive
884ece68a7dcc287d561b33775df6004,358,1,76.78,1,Low Value Inactive
884f9871ea0e874a25cf0a8d32e4d2d8,412,1,87.73,1,Low Value Inactive
8850bcaf8541216fa9c321f189af8031,77,1,167.14,3,Recent Customers
885123fb80293279cb687da62259b412,507,1,146.02,0,High - Value Inactive
88512a144240eead8e662f42e70078db,235,1,44.2,1,Low Value Inactive
8851e4346c0cb6ffc547da85854412a3,125,1,405.57,0,High - Value Inactive
885256cd91b1eee5335730369546f0d3,214,1,113.09,1,Low Value Inactive
88526f282f270093a20893ec91b3373f,596,1,171.3,0,High - Value Inactive
88529634e3dcc984a2b31c184fbe99dd,88,1,46.03,3,Recent Customers
88535ce94dd4815c579688dc9b87d5ed,127,1,100.48,3,Recent Customers
8855a1f48c0ea03eda049ae80ec56bfb,317,1,31.0,1,Low Value Inactive
8856412cf9cd5a3577968bad79e93bc6,323,1,168.3,0,High - Value Inactive
88565fb9279484fb087bff9a9912f0f2,409,1,29.1,1,Low Value Inactive
8856878c7593e4189f42aabc8201ec31,462,1,121.09,1,Low Value Inactive
8857c6252ec2963d8777089602c37faa,220,1,162.89,0,High - Value Inactive
8857cd355404ccff2e66a3d17450febd,235,1,168.3,0,High - Value Inactive
88588dae08ca7755e4d4011aaea8783c,108,1,133.9,3,Recent Customers
8858d6560a5cae6209296667e41d07e2,299,1,72.27,1,Low Value Inactive
8858ebdc3765f9aeb72a495bb3b2328f,328,1,45.69,1,Low Value Inactive
885ba9a0850dea8ddf68af6bb5423b1a,413,1,82.73,1,Low Value Inactive
885bde6cd101f111ebd417241a95230a,167,1,229.7,0,High - Value Inactive
885c1b1f34dae9a43a790c1846708233,124,1,88.19,3,Recent Customers
885db1ec0550fecf044e9a00dd51956b,521,1,28.62,1,Low Value Inactive
885ddd3204277a7038db01a9cfe69380,97,1,54.96,3,Recent Customers
885f85d419d323a54c3f4645893fe568,344,1,212.52,0,High - Value Inactive
88605124228c3a9f950be69ad4911e7a,576,1,36.52,1,Low Value Inactive
88607ce3a266c48ee56db9695bff9dd6,413,1,161.37,0,High - Value Inactive
8860815b8cf19603d76e32cb79f3c7c5,469,1,86.2,1,Low Value Inactive
8860920e9a34f3b37f3f45c8d99123dd,391,1,63.1,1,Low Value Inactive
88613309c9c1df2902d6778360d5f1d9,115,1,69.06,3,Recent Customers
88615bc2e86b4c741283726e407ffe01,172,1,68.22,3,Recent Customers
886231f9e0d45b30b9e47c89a79c96a9,339,1,73.03,1,Low Value Inactive
886248b567909a58e744dbf0148f9e90,327,1,112.71,1,Low Value Inactive
8863e8747d819c0e305d78b93d9ab775,376,1,84.87,1,Low Value Inactive
88649e41fbe394406a26172086142a12,273,1,165.8,0,High - Value Inactive
8864da1baee87cf25d7947d16634aee6,591,1,128.88,1,Low Value Inactive
8864fcd75870a545f2d3ee3008f2bf74,168,1,86.14,3,Recent Customers
886583680443fec2ba8b1426cc6facde,74,1,1474.76,0,High - Value Inactive
886612f0f03ce824eda890fc69d81719,505,1,106.97,1,Low Value Inactive
8867d0789d37cb74fd4ca9333f5e3750,313,1,144.43,0,High - Value Inactive
88681f489d04722ee4e7a638caefc10d,184,1,417.37,0,High - Value Inactive
8868399bd5c6eaf593c73f29ff6bb1e2,487,1,90.72,1,Low Value Inactive
8868915b7693d8dd554057e2323d87da,75,1,181.26,3,Recent Customers
8868b962ad71211ca1ba461116f9f3c8,88,1,145.88,3,Recent Customers
88698791dca5f108fa121a90e4598ccd,114,1,143.84,3,Recent Customers
8869acc42201e65d2ab1e1202e3b3be0,131,1,78.2,3,Recent Customers
886aeeb2ed14cfff6830116322de8e4f,315,1,126.04,1,Low Value Inactive
886b3d18af61165d3f0bf83a61d56e01,253,1,122.62,1,Low Value Inactive
886c05aaa3a617c8b3a6b441eb88de2f,599,1,87.04,1,Low Value Inactive
886c8a8c924043f8fa45387ddd9a16f7,154,1,124.02,3,Recent Customers
886d5f561ce675d06c8d7e05cb04f4de,591,1,43.04,1,Low Value Inactive
886ebfe4a0a1cb420ae635e2266f32b9,101,1,66.65,3,Recent Customers
886ec416c37bc642c883edc4d378dde6,128,1,69.07,3,Recent Customers
886f8fb8f2fe9ae95beedd6fe442c30b,132,1,64.22,3,Recent Customers
886fa36372fc4428557e3352f37ffc55,163,1,69.9,3,Recent Customers
886fcfa9e4ca8563543bb87e4e6c94ec,318,1,509.66,0,High - Value Inactive
8870c2abd48d72e99d1664229a1f5e41,591,1,139.14,1,Low Value Inactive
88711784f0a37818c261523d161ab240,516,1,145.56,0,High - Value Inactive
88713cb3f8b6c29c4984f303b460f4a7,328,1,107.96,1,Low Value Inactive
8872b784e55aac02ec982170ed7f25ce,63,1,45.18,3,Recent Customers
887305d64ce727016c02c40f5a371d8b,336,1,88.08,1,Low Value Inactive
8873a2fb1f73b73fbd6c222b74286798,574,1,241.45,0,High - Value Inactive
8873a736774a8df0628ddc744b3698c9,93,1,680.82,0,High - Value Inactive
8873e020204a184792645ba9946fab59,194,1,42.77,1,Low Value Inactive
8875370b4633454b1fec18978ec4f1a6,299,1,47.5,1,Low Value Inactive
887537abe3ac1bb29ce8dfdf40a0a83a,207,1,126.42,3,Recent Customers
887698bc22a8aad2016a5134f3d10368,316,1,134.18,0,High - Value Inactive
8876dc4a50078bf97bd8fd4a3a0b56f0,220,1,98.48,1,Low Value Inactive
887826043ad269ee33e87d1886e5ed5c,183,1,69.92,3,Recent Customers
88785e3fc48d90acabb7429b07139fc2,238,1,74.18,1,Low Value Inactive
8878e0f300d7fca75ba923dce269ad11,177,1,254.09,0,High - Value Inactive
8878f097fdc513fe9f7ee8e2aed2bd4a,265,1,174.75,0,High - Value Inactive
88793d85c9f65e4b66a8687c109201b3,412,1,440.71,0,High - Value Inactive
887c521da06dcd2deb39f88e0e4da63b,196,1,67.23,1,Low Value Inactive
887c71ba8e0b027ea5499e55764ba5ec,514,1,77.6,1,Low Value Inactive
887d1482241c4b1d7295ef609eb91e0d,272,1,92.97,1,Low Value Inactive
887d7b34a37a8a47a4c42ad1d905ebb9,540,1,176.26,0,High - Value Inactive
887dd8e4d0dbf831071853d2b8ff5085,491,1,88.72,1,Low Value Inactive
887f86da5cbf4b135d0143f292e7527c,445,1,62.47,1,Low Value Inactive
887f919e43725167335490acd43b5bf5,139,1,30.23,3,Recent Customers
8880dfc33bc17f0f3e095b1836bacf1d,185,1,102.09,3,Recent Customers
888126f1b154332995c01125378db342,63,1,114.69,3,Recent Customers
88816571d07f9c0a20f4acf6380bc8e3,401,1,131.46,1,Low Value Inactive
888187ceef448600ddb3020c3a4f4133,523,1,298.84,0,High - Value Inactive
8881b4f658d50b6c099683fbe9ef52a9,449,1,111.43,1,Low Value Inactive
8882c52cc0c8a3f11d616f5b98ace1d0,512,1,153.01,0,High - Value Inactive
8883bd65ed77af58a1ca676a76370203,608,1,46.61,1,Low Value Inactive
8886115442775dd8a20c2dcc921c7cc8,743,1,76.19,1,Low Value Inactive
8886966f79ad4b54b06c2fbbd66b6b5e,387,1,53.27,1,Low Value Inactive
88869fe986ecdda78efa3a676a6503a9,260,1,79.0,1,Low Value Inactive
8887cbd11065809b4530e2d25b51e856,159,1,133.25,3,Recent Customers
88883a7c4771f68dc149354c6b66be00,143,1,208.4,3,Recent Customers
8888531ec4473f7b25483e75fb9ee3df,167,1,216.04,0,High - Value Inactive
8888ad445bb60fd701d5e20238bffba8,338,1,53.1,1,Low Value Inactive
8888dd279fae8673f58bb937e88c3900,241,1,213.59,0,High - Value Inactive
88894f059c62f3b3030445e7a73323c0,180,1,59.44,3,Recent Customers
8889682a214c2f770be5ecb4facd1e40,73,1,25.41,3,Recent Customers
8889eae2c48e799c42b3ca38fe4fea46,130,1,66.13,3,Recent Customers
888ae7a635bc0a352425914f45d3597c,491,1,47.68,1,Low Value Inactive
888af42530e7523201a4326273a7b35c,571,1,140.9,0,High - Value Inactive
888bbf8be9eaceefedd820af2ddfb90f,322,1,250.0,0,High - Value Inactive
888be311c0d0d6bddf2075a680df2c39,528,1,117.14,1,Low Value Inactive
888d3667d8272a0f9c9c346e8fa11fc4,135,1,155.85,3,Recent Customers
888d3b72871bb77b66838b4b59a7497e,379,1,365.32,0,High - Value Inactive
888d95b37f9ec32e320b11512fde509a,433,1,112.71000000000001,1,Low Value Inactive
888e90e1ccb89eab92b0927fb06750f2,442,1,58.71,1,Low Value Inactive
888f5b4fd52695b973eb88fe8ca4e9f3,493,1,62.94,1,Low Value Inactive
8890f68ab2a96bfa1ee19a3f2f72bd74,308,1,137.27,0,High - Value Inactive
8891463bcb1e110ed0cc3eafc7d4c1ee,252,1,224.39,0,High - Value Inactive
88914c85d547b274bd1829fc04a06ac1,275,1,102.48,1,Low Value Inactive
88914cd8ecf222c3d2b5915960f5abb9,426,1,60.63,1,Low Value Inactive
88928f221be6f07b3571aad59adbdbb4,276,1,61.19,1,Low Value Inactive
88945f497a68b0df94f5384be8b3e5ef,371,1,25.84,1,Low Value Inactive
889609c6f8182b1814483044b58bb0b7,434,1,52.53,1,Low Value Inactive
88960be7068e1dd21ac6e59aab6315ef,236,1,28.0,1,Low Value Inactive
88962954e48c57e167affdba292a1d4d,335,1,87.26,1,Low Value Inactive
88973a13fc36f1eb433b6691e962547b,239,1,75.17,1,Low Value Inactive
889764541a3bd1cc777e70364dd00084,303,1,66.1,1,Low Value Inactive
8897ea56bce6fe37a39cb2ec40898102,83,2,82.74000000000001,2,High Value Repeat
88983d015b7f4ca57293523ea4b0bf2a,291,1,72.83,1,Low Value Inactive
8898ed0e3fd8f195c1161bd89c74917b,233,1,37.78,1,Low Value Inactive
8899f4c1b151858232ffbecbbb8da8f5,263,1,57.43,1,Low Value Inactive
889a0bafe9567956da935b03fff1ce45,110,1,96.65,3,Recent Customers
889a4f1051c25b83ad114022256f3a60,222,1,551.49,0,High - Value Inactive
889a9e25aaa1d879dd16f63375d27040,301,1,59.0,1,Low Value Inactive
889bb546e301bd0fddc2637900d17c6b,112,1,92.01,3,Recent Customers
889ca357651222fc08560aa20b75f59b,315,1,263.61,0,High - Value Inactive
889cdbc2157d4b7fca66b33aabdcc680,154,1,326.54,0,High - Value Inactive
889d22055f87a5ee884ea207622044b4,163,1,431.46,0,High - Value Inactive
889d94307ee25f1a5ab0f046c08ec9dc,574,1,214.54,0,High - Value Inactive
889ddb61eeeddd43f113fc72901e0494,432,1,70.0,1,Low Value Inactive
889e015ca36a78c63da1632de2f8bfcd,238,1,140.63,0,High - Value Inactive
889e20433bf76e2dba7d9a35c1ac4c47,59,1,83.7,3,Recent Customers
889ee9d5f625b585feead12f91ddaac4,60,1,58.55,3,Recent Customers
889fc057c77157659bdef1206d47d08c,312,1,157.3,0,High - Value Inactive
88a05273ec7607c9bdd318670effc818,160,1,408.64,0,High - Value Inactive
88a141db4e49b2eaaf35327bcfac9d5f,283,1,182.59,0,High - Value Inactive
88a1d0f48fe4fccb30f960c925644fd8,321,1,142.92,0,High - Value Inactive
88a2fc64349b9041005a3e01ea280825,276,1,46.65,1,Low Value Inactive
88a466083129d095c6ff70d6336ad56a,276,1,184.94,0,High - Value Inactive
88a550e80b4fe3776746f609b2ed3eee,610,1,105.83,1,Low Value Inactive
88a5947eba137391941e7c0d9a4532d8,348,1,42.69,1,Low Value Inactive
88a5a7f256b418b0bd27e935ace8e572,310,1,42.09,1,Low Value Inactive
88a830a14a479075c655c2f9d3ba3934,246,1,376.4,0,High - Value Inactive
88a87d7b2646308f93a30631cfcf531e,183,1,58.83,3,Recent Customers
88a8f123107a063acbdd1c90f3d8adea,330,2,198.95,2,High Value Repeat
88a9d243b674f8e71869143131df5c2b,121,1,28.13,3,Recent Customers
